website_link,college_name,course_name,2021 closing rank,2020 closing rank,Category,opening_home_state_rank,closing_home_state_rank
https://www.careers360.com/colleges/avs-engineering-college-salem/cut-off,"AVS Engineering College, Salem",BE Mechanical Engineering,124747,109864,General,48513,124747
https://www.careers360.com/colleges/avs-college-of-technology-salem/cut-off,"AVS College of Technology, Salem",BE Agriculture Engineering,86775,NA,General,11947,86775
https://www.careers360.com/colleges/avs-college-of-technology-salem/cut-off,"AVS College of Technology, Salem",BE Computer Science and Engineering,70147,80918,General,23467,70147
https://www.careers360.com/colleges/avs-college-of-technology-salem/cut-off,"AVS College of Technology, Salem",BE Electrical and Electronics Engineering,99958,105146,General,33675,99958
https://www.careers360.com/colleges/avs-college-of-technology-salem/cut-off,"AVS College of Technology, Salem",BE Electronics and Communication Engineering,84915,104284,General,26324,84915
https://www.careers360.com/colleges/avs-college-of-technology-salem/cut-off,"AVS College of Technology, Salem",BE Mechanical Engineering,121993,110664,General,31374,121993
https://www.careers360.com/colleges/as-salam-college-of-engineering-and-technology-thanjavur/cut-off,"AS-Salam College of Engineering and Technology, Thanjavur",BE Civil Engineering,125262,62616,General,125262,125262
https://www.careers360.com/colleges/as-salam-college-of-engineering-and-technology-thanjavur/cut-off,"AS-Salam College of Engineering and Technology, Thanjavur",BE Computer Science and Engineering,114375,107691,General,8880,114375
https://www.careers360.com/colleges/as-salam-college-of-engineering-and-technology-thanjavur/cut-off,"AS-Salam College of Engineering and Technology, Thanjavur",BE Electrical and Electronics Engineering,118158,110721,General,118158,118158
https://www.careers360.com/colleges/as-salam-college-of-engineering-and-technology-thanjavur/cut-off,"AS-Salam College of Engineering and Technology, Thanjavur",BE Electronics and Communication Engineering,98606,NA,General,81896,98606
https://www.careers360.com/colleges/adhi-college-of-engineering-and-technology-kancheepuram/cut-off,"Adhi College of Engineering and Technology, Kancheepuram",BE Artificial Intelligence and Data Science,48440,NA,General,11603,48440
https://www.careers360.com/colleges/adhi-college-of-engineering-and-technology-kancheepuram/cut-off,"Adhi College of Engineering and Technology, Kancheepuram",BE Civil Engineering,98428,35936,General,40401,98428
https://www.careers360.com/colleges/adhi-college-of-engineering-and-technology-kancheepuram/cut-off,"Adhi College of Engineering and Technology, Kancheepuram",BE Computer Science and Engineering,38165,37959,General,12454,38165
https://www.careers360.com/colleges/adhi-college-of-engineering-and-technology-kancheepuram/cut-off,"Adhi College of Engineering and Technology, Kancheepuram",BE Electrical and Electronics Engineering,91562,75548,General,65248,91562
https://www.careers360.com/colleges/adhi-college-of-engineering-and-technology-kancheepuram/cut-off,"Adhi College of Engineering and Technology, Kancheepuram",BE Electronics and Communication Engineering,63768,56134,General,22147,63768
https://www.careers360.com/colleges/adhi-college-of-engineering-and-technology-kancheepuram/cut-off,"Adhi College of Engineering and Technology, Kancheepuram",BE Mechanical Engineering,94833,108858,General,35341,94833
https://www.careers360.com/colleges/adhiparasakthi-college-of-engineering-vellore/cut-off,"Adhiparasakthi College of Engineering, Vellore",B.Tech Information Technology,53822,71491,General,15848,53822
https://www.careers360.com/colleges/adhiparasakthi-college-of-engineering-vellore/cut-off,"Adhiparasakthi College of Engineering, Vellore",BE Civil Engineering,132397,110281,General,132378,132397
https://www.careers360.com/colleges/adhiparasakthi-college-of-engineering-vellore/cut-off,"Adhiparasakthi College of Engineering, Vellore",BE Computer Science and Engineering,82320,71214,General,9474,82320
https://www.careers360.com/colleges/adhiparasakthi-college-of-engineering-vellore/cut-off,"Adhiparasakthi College of Engineering, Vellore",BE Electrical and Electronics Engineering,127731,109732,General,80105,127731
https://www.careers360.com/colleges/adhiparasakthi-college-of-engineering-vellore/cut-off,"Adhiparasakthi College of Engineering, Vellore",BE Electronics and Communication Engineering,83735,101305,General,2303,83735
https://www.careers360.com/colleges/adhiparasakthi-college-of-engineering-vellore/cut-off,"Adhiparasakthi College of Engineering, Vellore",BE Mechanical Engineering,134365,99218,General,57376,134365
https://www.careers360.com/colleges/adhiparasakthi-engineering-college-kancheepuram/cut-off,"Adhiparasakthi Engineering College, Kancheepuram",B.Tech Chemical Engineering,133463,91077,General,44374,133463
https://www.careers360.com/colleges/adhiparasakthi-engineering-college-kancheepuram/cut-off,"Adhiparasakthi Engineering College, Kancheepuram",B.Tech Information Technology,59642,77852,General,34976,59642
https://www.careers360.com/colleges/adhiparasakthi-engineering-college-kancheepuram/cut-off,"Adhiparasakthi Engineering College, Kancheepuram",BE Civil Engineering,134671,110124,General,81698,134671
https://www.careers360.com/colleges/adhiparasakthi-engineering-college-kancheepuram/cut-off,"Adhiparasakthi Engineering College, Kancheepuram",BE Computer Science and Engineering,62397,67992,General,30125,62397
https://www.careers360.com/colleges/adhiparasakthi-engineering-college-kancheepuram/cut-off,"Adhiparasakthi Engineering College, Kancheepuram",BE Electrical and Electronics Engineering,110356,105084,General,29071,110356
https://www.careers360.com/colleges/adhiparasakthi-engineering-college-kancheepuram/cut-off,"Adhiparasakthi Engineering College, Kancheepuram",BE Electronics and Communication Engineering,93565,101187,General,24509,93565
https://www.careers360.com/colleges/adhiparasakthi-engineering-college-kancheepuram/cut-off,"Adhiparasakthi Engineering College, Kancheepuram",BE Mechanical Engineering,132745,100760,General,39314,132745
https://www.careers360.com/colleges/agni-college-of-technology-thalambur/cut-off,"Agni College of Technology, Thalambur",B.Tech Artificial Intelligence and Data Science,51841,NA,General,26395,51841
https://www.careers360.com/colleges/agni-college-of-technology-thalambur/cut-off,"Agni College of Technology, Thalambur",B.Tech Chemical Engineering,97430,110099,General,24953,97430
https://www.careers360.com/colleges/agni-college-of-technology-thalambur/cut-off,"Agni College of Technology, Thalambur",BE Aerospace Engineering,75922,71707,General,4507,75922
https://www.careers360.com/colleges/agni-college-of-technology-thalambur/cut-off,"Agni College of Technology, Thalambur",BE Biomedical Engineering,67967,43010,General,7788,67967
https://www.careers360.com/colleges/agni-college-of-technology-thalambur/cut-off,"Agni College of Technology, Thalambur",BE Civil Engineering,84464,95433,General,47158,84464
https://www.careers360.com/colleges/agni-college-of-technology-thalambur/cut-off,"Agni College of Technology, Thalambur",BE Computer Science and Engineering,53875,62934,General,6851,53875
https://www.careers360.com/colleges/agni-college-of-technology-thalambur/cut-off,"Agni College of Technology, Thalambur",BE Electrical and Electronics Engineering,89365,103595,General,19171,89365
https://www.careers360.com/colleges/adithya-institute-of-technology-coimbatore/cut-off,"Adithya Institute of Technology, Coimbatore",B.Tech Civil Engineering,129460,109123,General,63969,129460
https://www.careers360.com/colleges/agni-college-of-technology-thalambur/cut-off,"Agni College of Technology, Thalambur",BE Electronics and Communication Engineering,77902,61221,General,18628,77902
https://www.careers360.com/colleges/agni-college-of-technology-thalambur/cut-off,"Agni College of Technology, Thalambur",BE Information Technology,52971,54431,General,18601,52971
https://www.careers360.com/colleges/adithya-institute-of-technology-coimbatore/cut-off,"Adithya Institute of Technology, Coimbatore",B.Tech Computer Science and Engineering,63705,79752,General,39370,63705
https://www.careers360.com/colleges/adithya-institute-of-technology-coimbatore/cut-off,"Adithya Institute of Technology, Coimbatore",B.Tech Electrical and Electronics Engineering,128307,104529,General,77884,128307
https://www.careers360.com/colleges/agni-college-of-technology-thalambur/cut-off,"Agni College of Technology, Thalambur",BE Mechanical Engineering,118637,101908,General,18376,118637
https://www.careers360.com/colleges/agni-college-of-technology-thalambur/cut-off,"Agni College of Technology, Thalambur",BE Mechanical and Automation Engineering,113743,85881,General,61692,113743
https://www.careers360.com/colleges/adithya-institute-of-technology-coimbatore/cut-off,"Adithya Institute of Technology, Coimbatore",B.Tech Electronics and Communication Engineering,90134,108026,General,34063,90134
https://www.careers360.com/colleges/adithya-institute-of-technology-coimbatore/cut-off,"Adithya Institute of Technology, Coimbatore",B.Tech Information Technology,64588,70619,General,25440,64588
https://www.careers360.com/colleges/agni-college-of-technology-thalambur/cut-off,"Agni College of Technology, Thalambur",BE Mechatronics Engineering,94481,91143,General,18575,94481
https://www.careers360.com/colleges/adithya-institute-of-technology-coimbatore/cut-off,"Adithya Institute of Technology, Coimbatore",B.Tech Mechanical Engineering,129030,96229,General,75718,129030
https://www.careers360.com/colleges/adhiyamaan-college-of-engineering-hosur/cut-off,"Adhiyamaan College of Engineering, Hosur",B.Tech Biotechnology,49380,41308,General,2793,49380
https://www.careers360.com/colleges/adhiyamaan-college-of-engineering-hosur/cut-off,"Adhiyamaan College of Engineering, Hosur",B.Tech Chemical Engineering,93922,86977,General,37477,93922
https://www.careers360.com/colleges/adhiyamaan-college-of-engineering-hosur/cut-off,"Adhiyamaan College of Engineering, Hosur",B.Tech Information Technology,41810,49127,General,7744,41810
https://www.careers360.com/colleges/adhiyamaan-college-of-engineering-hosur/cut-off,"Adhiyamaan College of Engineering, Hosur",BE Aeronautical Engineering,130260,110393,General,42744,130260
https://www.careers360.com/colleges/adhiyamaan-college-of-engineering-hosur/cut-off,"Adhiyamaan College of Engineering, Hosur",BE Biomedical Engineering,61378,42101,General,16066,61378
https://www.careers360.com/colleges/adhiyamaan-college-of-engineering-hosur/cut-off,"Adhiyamaan College of Engineering, Hosur",BE Civil Engineering,135183,107545,General,59529,135183
https://www.careers360.com/colleges/adhiyamaan-college-of-engineering-hosur/cut-off,"Adhiyamaan College of Engineering, Hosur",BE Computer Science and Engineering,35916,38777,General,3637,35916
https://www.careers360.com/colleges/adhiyamaan-college-of-engineering-hosur/cut-off,"Adhiyamaan College of Engineering, Hosur",BE Electrical and Electronics Engineering,81453,110238,General,10984,81453
https://www.careers360.com/colleges/adhiyamaan-college-of-engineering-hosur/cut-off,"Adhiyamaan College of Engineering, Hosur",BE Electronics and Communication Engineering,63144,76799,General,8692,63144
https://www.careers360.com/colleges/adhiyamaan-college-of-engineering-hosur/cut-off,"Adhiyamaan College of Engineering, Hosur",BE Mechanical Engineering,129687,106806,General,34371,129687
https://www.careers360.com/colleges/aalim-muhammed-salegh-college-of-engineering-chennai/cut-off,"Aalim Muhammed Salegh College of Engineering, Chennai",B.Tech Information Technology,55760,86626,General,33111,55760
https://www.careers360.com/colleges/aalim-muhammed-salegh-college-of-engineering-chennai/cut-off,"Aalim Muhammed Salegh College of Engineering, Chennai",BE Civil Engineering,132931,106149,General,28107,132931
https://www.careers360.com/colleges/aalim-muhammed-salegh-college-of-engineering-chennai/cut-off,"Aalim Muhammed Salegh College of Engineering, Chennai",BE Computer Science Engineering,52147,65237,General,16513,52147
https://www.careers360.com/colleges/aalim-muhammed-salegh-college-of-engineering-chennai/cut-off,"Aalim Muhammed Salegh College of Engineering, Chennai",BE Electrical and Electronics Engineering,127910,86829,General,59007,127910
https://www.careers360.com/colleges/aalim-muhammed-salegh-college-of-engineering-chennai/cut-off,"Aalim Muhammed Salegh College of Engineering, Chennai",BE Electronics and Communication Engineering,85740,75475,General,44272,85740
https://www.careers360.com/colleges/aalim-muhammed-salegh-college-of-engineering-chennai/cut-off,"Aalim Muhammed Salegh College of Engineering, Chennai",BE Mechanical Engineering,113192,97670,General,57485,113192
https://www.careers360.com/colleges/aishwarya-college-of-engineering-and-technology-erode/cut-off,"Aishwarya College of Engineering and Technology, Erode",BE Computer Science and Engineering,69823,95455,General,69823,69823
https://www.careers360.com/colleges/akshaya-college-of-engineering-and-technology-coimbatore/cut-off,"Akshaya College of Engineering and Technology, Coimbatore",BE Civil Engineering,133891,99297,General,100586,133891
https://www.careers360.com/colleges/akshaya-college-of-engineering-and-technology-coimbatore/cut-off,"Akshaya College of Engineering and Technology, Coimbatore",BE Computer Science and Engineering,77035,71403,General,43053,77035
https://www.careers360.com/colleges/akshaya-college-of-engineering-and-technology-coimbatore/cut-off,"Akshaya College of Engineering and Technology, Coimbatore",BE Electronics and Communication Engineering,101065,83377,General,13471,101065
https://www.careers360.com/colleges/akshaya-college-of-engineering-and-technology-coimbatore/cut-off,"Akshaya College of Engineering and Technology, Coimbatore",BE Mechanical Engineering,114007,110368,General,58784,114007
https://www.careers360.com/colleges/akshaya-college-of-engineering-and-technology-coimbatore/cut-off,"Akshaya College of Engineering and Technology, Coimbatore",BE Mechatronics Engineering,136813,104155,General,73406,136813
https://www.careers360.com/colleges/alagappa-college-of-technology-chennai/cut-off,"Alagappa College of Technology, Chennai",B.Tech Apparel Technology,13645,19976,General,3135,13645
https://www.careers360.com/colleges/alagappa-college-of-technology-chennai/cut-off,"Alagappa College of Technology, Chennai",B.Tech Ceramic Technology,15446,16589,General,2336,15446
https://www.careers360.com/colleges/alagappa-college-of-technology-chennai/cut-off,"Alagappa College of Technology, Chennai",B.Tech Chemical Engineering,2223,2004,General,612,2223
https://www.careers360.com/colleges/alagappa-college-of-technology-chennai/cut-off,"Alagappa College of Technology, Chennai",B.Tech Food Technology,4535,5092,General,1336,4535
https://www.careers360.com/colleges/alagappa-college-of-technology-chennai/cut-off,"Alagappa College of Technology, Chennai",B.Tech Industrial Biotechnology,1010,1019,General,381,1010
https://www.careers360.com/colleges/alagappa-college-of-technology-chennai/cut-off,"Alagappa College of Technology, Chennai",B.Tech Leather Technology,16382,17050,General,6461,16382
https://www.careers360.com/colleges/alagappa-college-of-technology-chennai/cut-off,"Alagappa College of Technology, Chennai",B.Tech Petroleum Engineering and Technology,12021,10462,General,5303,12021
https://www.careers360.com/colleges/alagappa-college-of-technology-chennai/cut-off,"Alagappa College of Technology, Chennai",B.Tech Pharmaceutical Technology,6295,7623,General,906,6295
https://www.careers360.com/colleges/alagappa-college-of-technology-chennai/cut-off,"Alagappa College of Technology, Chennai",B.Tech Textile Technology,14856,12287,General,4704,14856
https://www.careers360.com/colleges/alagappa-chettiar-college-of-engineering-and-technology-karaikudi/cut-off,"Alagappa Chettiar College of Engineering and Technology, Karaikudi",BE Civil Engineering,20675,19168,General,8928,20675
https://www.careers360.com/colleges/alagappa-chettiar-college-of-engineering-and-technology-karaikudi/cut-off,"Alagappa Chettiar College of Engineering and Technology, Karaikudi",BE Computer Science and Engineering,5231,8487,General,954,5231
https://www.careers360.com/colleges/alagappa-chettiar-college-of-engineering-and-technology-karaikudi/cut-off,"Alagappa Chettiar College of Engineering and Technology, Karaikudi",BE Electrical and Electronics Engineering,13419,15426,General,6445,13419
https://www.careers360.com/colleges/alagappa-chettiar-college-of-engineering-and-technology-karaikudi/cut-off,"Alagappa Chettiar College of Engineering and Technology, Karaikudi",BE Electronics and Communication Engineering,8010,9815,General,3434,8010
https://www.careers360.com/colleges/alagappa-chettiar-college-of-engineering-and-technology-karaikudi/cut-off,"Alagappa Chettiar College of Engineering and Technology, Karaikudi",BE Mechanical Engineering,26639,24368,General,9739,26639
https://www.careers360.com/colleges/al-ameen-engineering-college-erode/cut-off,"Al-Ameen Engineering College, Erode",B.Tech Information Technology,101162,87920,General,52411,101162
https://www.careers360.com/colleges/al-ameen-engineering-college-erode/cut-off,"Al-Ameen Engineering College, Erode",BE Civil Engineering,131654,106761,General,131654,131654
https://www.careers360.com/colleges/al-ameen-engineering-college-erode/cut-off,"Al-Ameen Engineering College, Erode",BE Computer Science and Engineering,121965,90922,General,21027,121965
https://www.careers360.com/colleges/al-ameen-engineering-college-erode/cut-off,"Al-Ameen Engineering College, Erode",BE Electrical and Electronics Engineering,133724,92772,General,34696,133724
https://www.careers360.com/colleges/al-ameen-engineering-college-erode/cut-off,"Al-Ameen Engineering College, Erode",BE Electronics and Communication Engineering,119128,90356,General,42550,119128
https://www.careers360.com/colleges/al-ameen-engineering-college-erode/cut-off,"Al-Ameen Engineering College, Erode",BE Mechanical Engineering,132613,105854,General,58999,132613
https://www.careers360.com/colleges/alpha-college-of-engineering-chennai/cut-off,"Alpha College of Engineering, Chennai",B.Tech Biomedical Engineering,79078,87310,General,28473,79078
https://www.careers360.com/colleges/alpha-college-of-engineering-chennai/cut-off,"Alpha College of Engineering, Chennai",B.Tech Computer Science and Engineering,58077,102305,General,21950,58077
https://www.careers360.com/colleges/alpha-college-of-engineering-chennai/cut-off,"Alpha College of Engineering, Chennai",B.Tech Electronics and Communication Engineering,79645,87014,General,59981,79645
https://www.careers360.com/colleges/alpha-college-of-engineering-chennai/cut-off,"Alpha College of Engineering, Chennai",B.Tech Mechanical Engineering,128993,NA,General,28829,128993
https://www.careers360.com/colleges/amrita-college-of-engineering-and-technology-nagercoil/cut-off,"Amrita College of Engineering and Technology, Nagercoil",BE Civil Engineering,113510,59865,General,96867,113510
https://www.careers360.com/colleges/amrita-college-of-engineering-and-technology-nagercoil/cut-off,"Amrita College of Engineering and Technology, Nagercoil",BE Computer Science and Engineering,58898,59853,General,18051,58898
https://www.careers360.com/colleges/amrita-college-of-engineering-and-technology-nagercoil/cut-off,"Amrita College of Engineering and Technology, Nagercoil",BE Electrical and Electronics Engineering,135011,101397,General,35741,135011
https://www.careers360.com/colleges/amrita-college-of-engineering-and-technology-nagercoil/cut-off,"Amrita College of Engineering and Technology, Nagercoil",BE Electronics and Communication Engineering,93443,74779,General,29146,93443
https://www.careers360.com/colleges/amrita-college-of-engineering-and-technology-nagercoil/cut-off,"Amrita College of Engineering and Technology, Nagercoil",BE Mechanical Engineering,120687,88991,General,70375,120687
https://www.careers360.com/colleges/anand-institute-of-higher-technology-chennai/cut-off,"Anand Institute of Higher Technology, Chennai",B.Tech Artificial Intelligence and Data Science,54452,80382,General,4611,54452
https://www.careers360.com/colleges/anand-institute-of-higher-technology-chennai/cut-off,"Anand Institute of Higher Technology, Chennai",B.Tech Information Technology,65398,73891,General,10088,65398
https://www.careers360.com/colleges/anand-institute-of-higher-technology-chennai/cut-off,"Anand Institute of Higher Technology, Chennai",BE Agriculture Engineering,112231,NA,General,37391,112231
https://www.careers360.com/colleges/anand-institute-of-higher-technology-chennai/cut-off,"Anand Institute of Higher Technology, Chennai",BE Biotechnology,76740,72923,General,19917,76740
https://www.careers360.com/colleges/anand-institute-of-higher-technology-chennai/cut-off,"Anand Institute of Higher Technology, Chennai",BE Computer Science and Engineering,62327,69925,General,8624,62327
https://www.careers360.com/colleges/anand-institute-of-higher-technology-chennai/cut-off,"Anand Institute of Higher Technology, Chennai",BE Electrical and Electronics Engineering,102288,95771,General,65454,102288
https://www.careers360.com/colleges/anand-institute-of-higher-technology-chennai/cut-off,"Anand Institute of Higher Technology, Chennai",BE Electronics and Communication Engineering,70763,108196,General,36286,70763
https://www.careers360.com/colleges/anand-institute-of-higher-technology-chennai/cut-off,"Anand Institute of Higher Technology, Chennai",BE Mechanical Engineering,113515,107709,General,56625,113515
https://www.careers360.com/colleges/angel-college-of-engineering-and-technology-tirupur/cut-off,"Angel College of Engineering and Technology, Tirupur",B.Tech Fashion Technology,134832,105655,General,91624,134832
https://www.careers360.com/colleges/angel-college-of-engineering-and-technology-tirupur/cut-off,"Angel College of Engineering and Technology, Tirupur",BE Computer Science and Engineering,136373,95485,General,58293,136373
https://www.careers360.com/colleges/anna-university-regional-campus-coimbatore/cut-off,"Anna University Regional Campus, Coimbatore",BE Computer Science and Engineering,6085,7839,General,243,6085
https://www.careers360.com/colleges/anna-university-regional-campus-coimbatore/cut-off,"Anna University Regional Campus, Coimbatore",BE Electrical and Electronics Engineering,17550,16507,General,4957,17550
https://www.careers360.com/colleges/anna-university-regional-campus-coimbatore/cut-off,"Anna University Regional Campus, Coimbatore",BE Electronics and Communication Engineering,11506,12142,General,3188,11506
https://www.careers360.com/colleges/anna-university-regional-campus-coimbatore/cut-off,"Anna University Regional Campus, Coimbatore",BE Mechanical Engineering,27271,23245,General,7204,27271
https://www.careers360.com/colleges/anna-university-regional-campus-madurai/cut-off,"Anna University Regional Campus, Madurai",BE Civil Engineering,49950,57186,General,17237,49950
https://www.careers360.com/colleges/anna-university-regional-campus-madurai/cut-off,"Anna University Regional Campus, Madurai",BE Computer Science and Engineering,18827,15920,General,2869,18827
https://www.careers360.com/colleges/anna-university-regional-campus-madurai/cut-off,"Anna University Regional Campus, Madurai",BE Electronics and Communication Engineering,25032,31224,General,4741,25032
https://www.careers360.com/colleges/anna-university-regional-campus-tirunelveli/cut-off,"Anna University, Regional Campus, Tirunelveli",B.Tech Geo-Informatics,44950,45036,General,12624,44950
https://www.careers360.com/colleges/anna-university-regional-campus-madurai/cut-off,"Anna University Regional Campus, Madurai",BE Mechanical Engineering,52762,62948,General,18143,52762
https://www.careers360.com/colleges/anna-university-regional-campus-tirunelveli/cut-off,"Anna University, Regional Campus, Tirunelveli",BE Computer Science and Engineering,19730,24910,General,5376,19730
https://www.careers360.com/colleges/anna-university-regional-campus-tirunelveli/cut-off,"Anna University, Regional Campus, Tirunelveli",BE Electronics and Communication Engineering,27155,34405,General,15121,27155
https://www.careers360.com/colleges/anna-university-regional-campus-tirunelveli/cut-off,"Anna University, Regional Campus, Tirunelveli",BE Mechanical Engineering,54501,56625,General,27066,54501
https://www.careers360.com/colleges/annai-mathammal-sheela-engineering-college-namakkal/cut-off,"Annai Mathammal Sheela Engineering College, Namakkal",BE Computer Science and Engineering,136319,109426,General,57254,136319
https://www.careers360.com/colleges/annai-mathammal-sheela-engineering-college-namakkal/cut-off,"Annai Mathammal Sheela Engineering College, Namakkal",BE Electronics and Communication Engineering,119609,NA,General,106820,119609
https://www.careers360.com/colleges/annai-mathammal-sheela-engineering-college-namakkal/cut-off,"Annai Mathammal Sheela Engineering College, Namakkal",BE Industrial Engineering,136567,NA,General,118745,136567
https://www.careers360.com/colleges/annai-mathammal-sheela-engineering-college-namakkal/cut-off,"Annai Mathammal Sheela Engineering College, Namakkal",BE Medical Electronics,95449,108201,General,17586,95449
https://www.careers360.com/colleges/anjalai-ammal-mahalingam-engineering-college-tiruvarur/cut-off,"Anjalai Ammal Mahalingam Engineering College, Tiruvarur",B.Tech Chemical Engineering,107474,103962,General,19422,107474
https://www.careers360.com/colleges/anjalai-ammal-mahalingam-engineering-college-tiruvarur/cut-off,"Anjalai Ammal Mahalingam Engineering College, Tiruvarur",B.Tech Information Technology,43574,69107,General,18700,43574
https://www.careers360.com/colleges/anjalai-ammal-mahalingam-engineering-college-tiruvarur/cut-off,"Anjalai Ammal Mahalingam Engineering College, Tiruvarur",BE Civil Engineering,119169,108834,General,25804,119169
https://www.careers360.com/colleges/anjalai-ammal-mahalingam-engineering-college-tiruvarur/cut-off,"Anjalai Ammal Mahalingam Engineering College, Tiruvarur",BE Computer Science and Engineering,25849,34003,General,3890,25849
https://www.careers360.com/colleges/anjalai-ammal-mahalingam-engineering-college-tiruvarur/cut-off,"Anjalai Ammal Mahalingam Engineering College, Tiruvarur",BE Electrical and Electronics Engineering,86369,89180,General,37887,86369
https://www.careers360.com/colleges/anjalai-ammal-mahalingam-engineering-college-tiruvarur/cut-off,"Anjalai Ammal Mahalingam Engineering College, Tiruvarur",BE Electronics and Communication Engineering,51660,63051,General,14429,51660
https://www.careers360.com/colleges/anjalai-ammal-mahalingam-engineering-college-tiruvarur/cut-off,"Anjalai Ammal Mahalingam Engineering College, Tiruvarur",BE Mechanical Engineering,98999,91199,General,47317,98999
https://www.careers360.com/colleges/annai-mira-college-of-engineering-and-technology-vellore/cut-off,"Annai Mira College of Engineering and Technology, Vellore",BE Civil Engineering,99419,NA,General,45627,99419
https://www.careers360.com/colleges/annai-mira-college-of-engineering-and-technology-vellore/cut-off,"Annai Mira College of Engineering and Technology, Vellore",BE Computer Science and Engineering,62160,50768,General,31107,62160
https://www.careers360.com/colleges/annai-mira-college-of-engineering-and-technology-vellore/cut-off,"Annai Mira College of Engineering and Technology, Vellore",BE Electrical and Electronics Engineering,131831,84729,General,46221,131831
https://www.careers360.com/colleges/annai-mira-college-of-engineering-and-technology-vellore/cut-off,"Annai Mira College of Engineering and Technology, Vellore",BE Electronics and Communication Engineering,126447,81765,General,65588,126447
https://www.careers360.com/colleges/annai-mira-college-of-engineering-and-technology-vellore/cut-off,"Annai Mira College of Engineering and Technology, Vellore",BE Mechanical Engineering,129031,100705,General,71239,129031
https://www.careers360.com/colleges/annai-vailankanni-college-of-engineering-kanyakumari/cut-off,"Annai Vailankanni College of Engineering, Kanyakumari",B.Tech Artificial Intelligence and Data Science,82608,108138,General,15147,82608
https://www.careers360.com/colleges/annai-vailankanni-college-of-engineering-kanyakumari/cut-off,"Annai Vailankanni College of Engineering, Kanyakumari",BE Civil Engineering,134292,81370,General,58475,134292
https://www.careers360.com/colleges/annai-vailankanni-college-of-engineering-kanyakumari/cut-off,"Annai Vailankanni College of Engineering, Kanyakumari",BE Computer Science and Engineering,103172,109541,General,36939,103172
https://www.careers360.com/colleges/annai-vailankanni-college-of-engineering-kanyakumari/cut-off,"Annai Vailankanni College of Engineering, Kanyakumari",BE Electronics and Communication Engineering,89499,104159,General,89499,89499
https://www.careers360.com/colleges/annai-vailankanni-college-of-engineering-kanyakumari/cut-off,"Annai Vailankanni College of Engineering, Kanyakumari",BE Mechanical Engineering,136348,110188,General,93878,136348
https://www.careers360.com/colleges/annai-teresa-college-of-engineering-thirunavalur/cut-off,"Annai Teresa College of Engineering, Thirunavalur",BE Computer Science and Engineering,115270,107029,General,33083,115270
https://www.careers360.com/colleges/annai-teresa-college-of-engineering-thirunavalur/cut-off,"Annai Teresa College of Engineering, Thirunavalur",BE Electrical and Electronics Engineering,135245,110612,General,111025,135245
https://www.careers360.com/colleges/annai-teresa-college-of-engineering-thirunavalur/cut-off,"Annai Teresa College of Engineering, Thirunavalur",BE Electronics and Communication Engineering,135904,99629,General,80773,135904
https://www.careers360.com/colleges/annai-teresa-college-of-engineering-thirunavalur/cut-off,"Annai Teresa College of Engineering, Thirunavalur",BE Mechanical Engineering,131466,107901,General,106634,131466
https://www.careers360.com/colleges/annamalaiar-college-of-engineering-tiruvannamalai/cut-off,"Annamalaiar College of Engineering, Tiruvannamalai",BE Computer Science and Engineering,134716,NA,General,82584,134716
https://www.careers360.com/colleges/annamalaiar-college-of-engineering-tiruvannamalai/cut-off,"Annamalaiar College of Engineering, Tiruvannamalai",BE Electrical and Electronics Engineering,115952,NA,General,115952,115952
https://www.careers360.com/colleges/annamalaiar-college-of-engineering-tiruvannamalai/cut-off,"Annamalaiar College of Engineering, Tiruvannamalai",BE Electronics and Communication Engineering,135846,NA,General,135846,135846
https://www.careers360.com/colleges/annamalaiar-college-of-engineering-tiruvannamalai/cut-off,"Annamalaiar College of Engineering, Tiruvannamalai",BE Mechanical Engineering,129911,NA,General,129911,129911
https://www.careers360.com/colleges/annai-college-of-engineering-and-technology-kumbakonam/cut-off,"Annai College of Engineering and Technology, Kumbakonam",B.Tech Information Technology,96307,109251,General,32194,96307
https://www.careers360.com/colleges/annai-college-of-engineering-and-technology-kumbakonam/cut-off,"Annai College of Engineering and Technology, Kumbakonam",BE Civil Engineering,130156,110620,General,109479,130156
https://www.careers360.com/colleges/annai-college-of-engineering-and-technology-kumbakonam/cut-off,"Annai College of Engineering and Technology, Kumbakonam",BE Computer Science and Engineering,112659,108785,General,43121,112659
https://www.careers360.com/colleges/annai-college-of-engineering-and-technology-kumbakonam/cut-off,"Annai College of Engineering and Technology, Kumbakonam",BE Electrical and Electronics Engineering,123539,107619,General,70658,123539
https://www.careers360.com/colleges/annai-college-of-engineering-and-technology-kumbakonam/cut-off,"Annai College of Engineering and Technology, Kumbakonam",BE Electronics and Communication Engineering,136409,110568,General,18197,136409
https://www.careers360.com/colleges/annai-college-of-engineering-and-technology-kumbakonam/cut-off,"Annai College of Engineering and Technology, Kumbakonam",BE Mechanical Engineering,136748,109641,General,59569,136748
https://www.careers360.com/colleges/annai-veilankannis-college-of-engineering-chennai/cut-off,"Annai Veilankanni's College of Engineering, Chennai",BE Computer Science and Engineering,109135,109365,General,41767,109135
https://www.careers360.com/colleges/annai-veilankannis-college-of-engineering-chennai/cut-off,"Annai Veilankanni's College of Engineering, Chennai",BE Electronics and Communication Engineering,132035,107421,General,67565,132035
